1470,94,686
1471,80,1752
1472,44,5427
1473,37,1718
1474,56,4487
1475,98,3949
1476,25,8948
1477,85,4377
1478,50,7109
1479,87,8886
1480,2,3647
1481,29,5991
1482,59,3229
1483,67,5998
1484,61,1173
1485,33,6809
1486,62,53
1487,17,5219
1488,51,9211
1489,85,6672
1490,31,8320
1491,68,3500
1492,88,5970
1493,54,9356
1494,47,6982
1495,26,835
1496,51,3664
1497,0,2720
1498,66,6216
1499,40,8395
1500,32,8182
1501,23,8486
1502,25,1799
1503,59,9915
1504,72,7703
1505,43,4653
1506,57,5604
1507,47,9874
1508,46,8224
1509,45,2305
1510,7,5410
1511,69,4648
1512,62,4252
1513,92,5345
1514,50,125
1515,71,2970
1516,66,4369
1517,2,2314
1518,61,5355
1519,21,2476
1520,20,4837
1521,50,8043
1522,59,1632
1523,55,1582
1524,4,3967
1525,14,8285
1526,99,1449
1527,39,2357
1528,99,5014
1529,60,9060
1530,67,9418
1531,17,7354
1532,38,4639
1533,38,826
1534,76,9656
1535,65,4489
1536,20,1226
1537,3,8195
1538,85,7987
1539,93,2543
1540,55,7502
1541,19,9279
1542,11,2166
1543,90,7181
1544,74,5025
1545,79,635
1546,23,5250
1547,70,4031
1548,88,5155
1549,82,5661
1550,8,4116
1551,9,7126
1552,10,3447
1553,47,3487
1554,25,1280
1555,85,7435
1556,87,3430
1557,57,1571
1558,59,207
1559,67,816
1560,49,9511
1561,18,959
1562,1,3959
1563,95,7944
1564,43,3517
1565,46,744
1566,76,1323
1567,27,8772
1568,1,5713
1569,67,8284
1570,68,148
1571,8,7161
1572,40,1376
1573,67,7402
1574,79,2839
1575,51,6176
1576,86,9256
1577,64,9102
1578,63,9697
1579,90,740
1580,76,957
1581,26,7047
1582,49,8305
1583,36,1041
1584,31,8151
1585,62,729
1586,29,9232
1587,11,5487
1588,67,698
1589,65,9080
1590,55,5477
1591,87,3508
1592,77,4420
1593,57,2349
1594,8,188
1595,47,4847
1596,92,3806
1597,6,7487
1598,79,6016
1599,76,4084
1600,83,79
1601,61,4337
1602,6,2495
1603,50,5819
1604,47,4844
1605,89,7486
1606,27,5103
1607,41,443
1608,61,4233
1609,31,702
1610,48,9456
1611,99,8297
1612,63,3145
1613,72,7403
1614,79,8280
1615,8,4819
1616,88,8936
1617,70,5530
1618,58,3340
1619,65,7277
1620,59,4642
1621,39,7133
1622,43,521
1623,97,9570
1624,62,3911
1625,54,4187
1626,99,8541
1627,96,4259
1628,35,4429
1629,30,9921
1630,29,5135
1631,43,4152
1632,9,3488
1633,62,5023
1634,80,7279
1635,89,302
1636,51,846
1637,26,6265
1638,84,9630
1639,42,9843
1640,79,7041
1641,73,865
1642,99,8581
1643,16,7549
1644,45,2461
1645,23,1690
1646,9,8446
1647,54,7978
1648,94,9412
1649,53,5123
1650,33,7829
1651,30,6503
1652,64,465
1653,73,9636
1654,50,1190
1655,5,8353
1656,52,8517
1657,27,2794
1658,83,7162
1659,8,5196
1660,1,2305
1661,67,2038
1662,89,4096
1663,55,6529
1664,85,7080
1665,67,4854
1666,40,3131
1667,6,284
1668,38,5113
1669,19,1319
1670,20,3784
1671,86,9502
1672,78,7135
1673,42,3640
1674,8,9580
1675,81,604
1676,36,4715
1677,28,4650
1678,55,2066
1679,13,1637
1680,66,4330
1681,59,3620
1682,44,6054
1683,78,6643
1684,67,2284
1685,82,8984
1686,7,3190
1687,64,9484
1688,18,4640
1689,75,761
1690,14,4937
1691,40,7797
1692,31,5133
1693,85,2270
1694,11,1412
1695,23,9162
1696,47,5241
1697,83,4648
1698,72,6527
1699,23,20
1700,45,6156
1701,33,3013
1702,97,4812
1703,25,9940
1704,85,2377
1705,50,7693
1706,9,8254
1707,50,8798
1708,75,535
1709,67,9376
1710,23,2259
1711,71,7243
1712,40,3308
1713,55,3012
1714,68,4676
1715,64,6617
1716,91,9684
1717,69,1956
1718,53,9159
1719,58,68
1720,83,9341
1721,81,4394
1722,95,886
1723,60,5952
1724,39,8972
1725,3,5366
1726,37,5127
1727,93,6353
1728,95,2727
1729,29,9069
1730,28,3921
1731,80,4521
1732,37,663
1733,51,554
1734,68,269
1735,90,7845
1736,8,7438
1737,74,6904
1738,75,9615
1739,44,5196
1740,67,7116
1741,1,5517
1742,11,483
1743,71,867
1744,69,7174
1745,69,6315
1746,28,3097
1747,58,9545
1748,47,5087
1749,33,6860
1750,83,4252
1751,65,6516
1752,51,3256
1753,5,9751
1754,76,2524
1755,26,2880
1756,36,1999
1757,0,9024
1758,73,6558
1759,11,4425
1760,34,5757
1761,18,4112
1762,63,5439
1763,76,1130
1764,92,4404
1765,23,4724
1766,81,4236
1767,33,7885
1768,68,7549
1769,84,9396
1770,40,8247
1771,78,9677
1772,58,2065
1773,18,6685
1774,85,8750
1775,98,7885
1776,54,5405
1777,26,4000
1778,35,385
1779,26,3791
1780,60,3556
1781,53,1084
1782,23,2844
1783,63,6553
1784,87,2414
1785,84,3150
1786,97,3484
1787,39,2517
1788,89,867
1789,80,9678
1790,91,6179
1791,11,6676
1792,59,463
1793,5,6019
1794,84,1440
1795,3,5301
1796,1,4934
1797,43,3604
1798,12,8970
1799,48,9997
1800,34,6546
1801,34,517
1802,14,632
1803,49,4924
1804,96,4944
1805,97,8981
1806,3,4233
1807,19,184
1808,67,2958
1809,30,5775
1810,18,2622
1811,42,7126
1812,44,7166
1813,83,6616
1814,47,1270
1815,23,1585
1816,87,6793
1817,68,9952
1818,99,2001
1819,57,4668
1820,58,2370
1821,85,8715
1822,0,2577
1823,38,167
1824,85,3339
1825,82,8054
1826,22,6405
1827,95,6351
1828,97,7239
1829,4,7784
1830,33,832
1831,59,2532
1832,49,1595
1833,10,3247
1834,35,3395
1835,10,3693
1836,2,6156
1837,16,9628
1838,12,7763
1839,75,5873
1840,87,5550
1841,1,526
1842,73,345
1843,52,5642
1844,32,4715
1845,23,5704
1846,77,1372
1847,98,5378
1848,39,4333
1849,72,9379
1850,62,5186
1851,76,2379
1852,80,2241
1853,6,9779
1854,14,3998
1855,87,9249
1856,5,9248
1857,41,6061
1858,83,5707
1859,2,797
1860,5,2098
1861,84,9472
1862,64,5878
1863,43,265
1864,58,4338
1865,46,3140
1866,42,4912
1867,41,917
1868,82,6086
1869,52,7337
1870,14,3499
1871,9,999
1872,54,5993
1873,86,2822
1874,10,5309
1875,74,4629
1876,79,9109
1877,73,231
1878,70,7194
1879,14,9582
1880,26,5430
1881,47,4610
1882,85,7174
1883,97,1752
1884,22,5203
1885,52,3079
1886,63,376
1887,72,3292
1888,98,8536
1889,81,7879
1890,35,5163
1891,4,4556
1892,93,7577
1893,15,731
1894,9,4020
1895,64,2352
1896,89,9878
1897,43,1470
1898,14,1193
1899,73,161
1900,71,4926
